"entrp_nm","load_addr","city_do_cd","city_gn_gu_cd","xpos_lo","ypos_la","area_nm","homepage_url","tel_no","reprsnt_menu_nm","menu_pc","base_ymd","id","naver_place_url","business_hours","naver_place_menu","naver_thumb_url"
라빵베이킹,서울 종로구 송월길 99 경희궁자이4단지 상가,"11","11110",126.963761,37.57032,서울,"","02-393-9647",밤식빵,"","2019-12-09",4143,https://m.place.naver.com/restaurant/38463017,매일 09:00 - 20:00,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160816_189%2F1471322509231t5fs9_JPEG%2F176762564930889_0.jpeg
밀,서울 종로구 수표로 93-1 금용빌딩,"11","11110",126.989242,37.569576,서울,"","02-2273-5380",단팥빵,"1000원","2019-12-09",4144,https://m.place.naver.com/place/1951757347,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181011_227%2F1539239922784A5kQi_JPEG%2FJ9guB-RI58By_75PsbT3yqZv.jpg
빵절미,서울 종로구 수표로28길 17-26,"11","11110",126.989585,37.573481,서울,"","",인절미크림,"3000원","2019-12-09",4145,https://m.place.naver.com/restaurant/1495263026,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTA5MDhfMjQ2%2FMDAxNTY3OTI1MjgyNzI5.3cDlNIrlQJkZ5H-cEszW2emqobepRPr643-DH6u6Ndwg.zuQ0DFvTB10GBTGSo3slN-4b6RZNod_L7I89ZWxv9tIg.JPEG.sonvely89%2F%25BB%25A7%25C0%25FD%25B9%25CC6.jpg
도깨비집빵집,서울 종로구 수표로28길 19,"11","11110",126.989581,37.57294,서울,"","","","","2019-12-09",4146,https://m.place.naver.com/place/1094532165,"",,
포도나무베이커리,서울 종로구 숭인동길 34,"11","11110",127.022036,37.576448,서울,"","02-921-3066",마카롱,"1000원","2019-12-09",4147,https://m.place.naver.com/restaurant/20875394,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190127_243%2F1548598290713runth_JPEG%2FLuuS1uom959OQIG21yz2ijGO.jpg
HIVER,서울 종로구 옥인6길 2 1F HIVER,"11","11110",126.964156,37.581901,서울,http://www.instagram.com/hiver.breadandcoffee,"02-6015-7988",앙버터,"3500원","2019-12-09",4148,https://m.place.naver.com/place/1993813407,월요일 휴무|화요일 11:00 - 18:00 매 월 첫번째 화요일 휴무|수요일 11:00 - 18:00|목요일 11:00 - 18:00|금요일 11:00 - 18:00|주말 11:00 - 18:00,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190315_7%2F1552644210973wxD60_JPEG%2FQyZ08WvBaAJfWixOH8xH-v75.jpg
"118COFFEE",서울 종로구 옥인길 22-1 1층,"11","11110",126.967443,37.580822,서울,http://www.instagram.com/118ny,"",서울식빵,"5500원","2019-12-09",4149,https://m.place.naver.com/place/1564472424,매일 12:00 - 21:00 매주 목요일 휴무,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180730_265%2F1532937594870lsmq7_JPEG%2FAMeX5YT9vumh9uDmY6MJb_M-.jpeg.jpg
뮬랭 듀 몽드,서울 종로구 옥인길 23-1,"11","11110",126.96732,37.580713,서울,http://www.instagram.com/moulindumonde_,"02-2233-0905",가나슈찹쌀브라우니,"3000원","2019-12-09",4150,https://m.place.naver.com/restaurant/1020888870,매일 11:00 - 19:00 매주 화요일 휴무,,
토리,서울 종로구 옥인길 30-3,"11","11110",126.967088,37.58108,서울,"","",호박카스테라,"2500원","2019-12-09",4151,https://m.place.naver.com/place/36432378,평일 11:00 - 21:00 토리왁싱종로점|토요일 11:00 - 15:00 예약문의환영|일요일 휴무|여자브라질리언왁싱|커플브라질리언왁싱|남성브라질리언왁싱|남성아이브로우왁싱|여성아이브로우왁싱|남성헤어라인왁싱|여성헤어라인왁싱|여성구렛나루왁싱|여성인중왁싱,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200318_104%2F1584518058784INDki_JPEG%2Fbb4IagXxjAwf8tlwLGNAMi4w.jpg
쥬르드뱅,서울 종로구 율곡로 308 4호선 동대문역,"11","11110",127.009294,37.570945,서울,"","","","","2019-12-09",4152,https://m.place.naver.com/place/38693290,"",,
안국 153,서울 종로구 율곡로 51,"11","11110",126.984925,37.576531,서울,https://instagram.com/anguk_153,"02-733-1530",앙버터,"4200원","2019-12-09",4153,https://m.place.naver.com/restaurant/38275858,매일 08:00 - 20:00,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200704_121%2F15938330294485kYHk_JPEG%2F2JdcNTTHHRBNb3JOVK3O0vM2.jpeg.jpg
북촌 유기농명인 단팥빵,서울 종로구 율곡로 67,"11","11110",126.98659,37.577303,서울,"","02-741-1457",단팥빵,"1000원","2019-12-09",4154,https://m.place.naver.com/place/37705022,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181229_62%2F1546045293708m0pSD_JPEG%2Fv6aQprXsqdbbpd4tQNeUEVNC.jpg
경복궁빵,서울 종로구 율곡로3길 72,"11","11110",126.982211,37.578806,서울,"","02-722-7789",경복궁빵,"2500원","2019-12-09",4155,https://m.place.naver.com/place/1580806945,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190120_285%2F1547912698731Nwphr_JPEG%2FcLSN_zj-nSN7eZstPAXFkVmw.jpg
인사동유기농단팥빵,서울 종로구 인사동길 35-3,"11","11110",126.985271,37.573579,서울,"","02-722-1457","","","2019-12-09",4156,https://m.place.naver.com/place/38427072,평일 07:00 - 11:00|주말 07:00 - 09:00,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA3MjJfMjA0%2FMDAxNTAwNzEzOTIyOTk1.jIM8gypZNjcq_YXZnY0Wc_eAISpl6hCDzv35-Brz4Vkg.HvlBVcqSGI3st0eFkKPivFPPrPUeuD850WRiA_ojbkkg.JPEG.angelhot1%2FIMG_2125.
용수암,서울 종로구 인사동길 38,"11","11110",126.98529,37.573804,서울,"","",호박용수염,"7000원","2019-12-09",4157,https://m.place.naver.com/place/19402981,"",,
똥빵,서울 종로구 인사동길 44 쌈지길,"11","11110",126.979231,37.573175,서울,"","",똥빵,"1000원","2019-12-09",4158,"","",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDAxMjNfMTIz%2FMDAxNTc5NzU2NDgzMDU3.y1EZezglrHfqInx9tvcvWF4f9AiQ6ZmQCpMGAuq0Hncg.j69MA4vJgrFGFj-sDg7jbCI6ycOb4oVy0onKPAZgyG4g.JPEG.kimseolkkachi%2F20200115_123934.jpg
안국제과,서울 종로구 인사동길 49 1층 9호,"11","11110",126.983731,37.574422,서울,"","010-6736-8100",미니찹쌀팥도넛츠,"5000원","2019-12-09",4159,https://m.place.naver.com/place/38275858,매일 08:00 - 20:00,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200704_121%2F15938330294485kYHk_JPEG%2F2JdcNTTHHRBNb3JOVK3O0vM2.jpeg.jpg
서촌양과자점 레,서울 종로구 인사동길 49 안녕인사동 4층 1호 서촌양과자점 레,"11","11110",126.986066,37.571721,서울,http://www.instagram.com/lait_n_le,"02-6954-2937",앙버터,"4800원","2019-12-09",4160,"","",,
카페아르크,서울 종로구 인왕산로 3 1층 카페 아르크,"11","11110",126.967197,37.574819,서울,https://www.instagram.com/bakerycafe.arc/?utm_source=ig_profile_share&igshid=1fq3coktgwq1z,"070-5220-1771",브레첼,"3500원","2019-12-09",4161,https://m.place.naver.com/place/1345453439,매일 10:00 - 19:00 연중무휴,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190125_58%2F15483963800121vMw6_JPEG%2FQkFetxKouofcSDm087p5p7RW.jpg
김용현베이커리,서울 종로구 자하문로 21 1층,"11","11110",126.971603,37.577993,서울,"","02-3217-6800",노아갈릭,"5000원","2019-12-09",4162,https://m.place.naver.com/restaurant/38010616,"매일 07:00 - 23:00|생방송오늘저녁 1334회, 20.06.10. 노아갈릭빵/카스텔라|생방송투데이 2096회, 18.05.03. 빵",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191115_88%2F15737916662137pkMm_JPEG%2FcRTaJg7bbv7WlT3KK1elxv3W.jpg
부암동베이커리,서울 종로구 자하문로 276,"11","11110",126.962321,37.598248,서울,"","02-394-0435",우유식빵,"2800원","2019-12-09",4163,"","",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161208_185%2F1481165428181XFHsn_JPEG%2F177158518048.
백도씨,서울 종로구 자하문로 58,"11","11110",126.971275,37.581234,서울,"","02-739-8867","","","2019-12-09",4164,https://m.place.naver.com/place/1233379666,"",,https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTAxMTJfMTky%2FMDAxNjEwNDE4NzMyMjYw.dTwyeQzXbafsRjnP_Qm9GpJPuYTIBgPCmFguYopZmKMg.RbScILvv1v1uPrqaUcWwhLE4crVB0xJXgE67WHOEjhgg.JPEG.pnukmed10%2F20210107_210654.jpg
술화덕빵,서울 종로구 자하문로1나길 23 술화덕빵,"11","11110",126.971406,37.577432,서울,"","",술 화덕빵,"1000원","2019-12-09",4165,https://m.place.naver.com/place/36639715,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190423_160%2F1555989370951WOsoH_JPEG%2FJ8ergZrZtAA0dDR6_-zayLZe.jpg
체부동다락빵,서울 종로구 자하문로1나길 7-13,"11","11110",126.971009,37.576726,서울,"","02-737-1365",식빵류,"2900~","2019-12-09",4166,https://m.place.naver.com/restaurant/1787085437,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171229_187%2F1514551373711j6IhT_JPEG%2FXHo1T2qkkjdlrbfJlStvRkQJ.jpg
피에스베이커,서울 종로구 자하문로6길 11 101호,"11","11110",126.972755,37.578183,서울,http://www.instagram.com/p.s.baker_official,"02-733-2901",바게트/초코바게트,"4500원","2019-12-09",4167,"","",,
밀 베이커리,서울 종로구 자하문로9길 6 1층,"11","11110",126.970867,37.579581,서울,http://www.instagram.com/mill_bakery,"02-733-1178",올리브 치아바타,"2500원","2019-12-09",4168,https://m.place.naver.com/restaurant/34745738,월요일 휴무|매일 12:00 - 20:00|일요일 휴무,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191104_272%2F1572849052537glyuO_JPEG%2FVIHviUp_4YMwVPA1B7t3Hw2u.jpg
효제사라다,서울 종로구 종로 229-2,"11","11110",127.003302,37.571228,서울,"","010-8637-3183",계란베이컨 사라다빵,"3000원","2019-12-09",4169,"","",,
통밀로만,서울 종로구 종로 370,"11","11110",127.018541,37.573635,서울,"","02-2253-0405",통밀로만 통밀빵,"5000원","2019-12-09",4170,https://m.place.naver.com/place/37057158,매일 07:00 - 20:00,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_287%2F1440984958901zQEvy_JPEG%2F166775593049934_0.jpeg
브레드원,서울 종로구 종로 378-1,"11","11110",127.019499,37.573967,서울,http://breadone.modoo.at,"02-2231-1844",초코범벅,"3500원","2019-12-09",4171,https://m.place.naver.com/place/36905613,매일 00:00 - 24:00,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150817_291%2F1439789701513RAXCV_JPEG%2F166753416875996_0.jpeg
빵앤드빵,서울 종로구 종로 380,"11","11110",127.019645,37.574023,서울,"","","","","2019-12-09",4172,https://m.place.naver.com/restaurant/20936373,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191109_142%2F15732342567523WNCE_JPEG%2FjMjhDmFGFWbmviTe2ls_F88R.jpeg.jpg
종유당,서울 종로구 종로 65 1층 106호,"11","11110",126.984701,37.570492,서울,"","02-2267-1457",종유당모찌,"1700원","2019-12-09",4173,https://m.place.naver.com/restaurant/442807667,월요일 08:00 - 23:00|화요일 08:00 - 23:00|수요일 08:00 - 23:00|목요일 08:00 - 23:00|금요일 08:00 - 23:00|토요일 09:00 - 23:00|일요일 09:00 - 20:00,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180424_143%2F1524545132404JDcjB_JPEG%2FIuUwUaD8G2TalEF-St6M6xn5.jpg
삼보제과,서울 종로구 종로35길 25,"11","11110",127.003671,37.572375,서울,"","02-743-0614","","","2019-12-09",4174,https://m.place.naver.com/place/17957885,"",,
종로명인,서울 종로구 종로3가 61-68,"11","11110",126.994302,37.570394,서울,"","02-2279-3227",밤앙금빵,"1500원","2019-12-09",4175,https://m.place.naver.com/place/38520584,"",,
황인상브레드,서울 종로구 종로3길 17,"11","11110",126.97891,37.571001,서울,"","02-2251-8060","","","2019-12-09",4176,https://m.place.naver.com/place/1954504795,매일 11:00 - 21:00,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190813_174%2F1565693788786tkrPg_JPEG%2FHlo781bAEOIcNW8F2xQd2MgR.jpg
브레드원,서울 종로구 지봉로 18 1층,"11","11110",127.015996,37.571749,서울,"","070-8848-5888",스위트롤,"4500원","2019-12-09",4177,https://m.place.naver.com/place/36905613,매일 00:00 - 24:00,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_292%2F1548926704260jNfey_JPEG%2FZ7lmGuqUbe5rZ1kdI1Jlmysx.jpg
블랑제리랑스,서울 종로구 지봉로 81 창신브라운스톤 블랑제리 장스,"11","11110",127.014681,37.577937,서울,"","070-8955-4296",바게트,"3300원","2019-12-09",4178,"","",,
정성베이커리,서울 종로구 창경궁로 241,"11","11110",126.998804,37.583327,서울,"","02-766-0691",식빵,"2900원","2019-12-09",4179,https://m.place.naver.com/place/1973050721,매일 08:30 - 23:00,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200120_220%2F1579507776631iIlwo_JPEG%2F29VT1hIKTNi6tpzMaylIGlfe.jpg
훼미리,서울 종로구 창경궁로27길 37,"11","11110",126.9962,37.583286,서울,"","02-741-8483","","","2019-12-09",4180,https://m.place.naver.com/place/18004803,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200109_34%2F1578536934584lARkQ_PNG%2FG4sy524RQNZsd00KCNdMc-Oy.png
베이커리 이로울리,서울 종로구 창덕궁길 121 1층,"11","11110",126.989028,37.582874,서울,http://instagram.com/bakerleee/,"070-8802-2470",플레인바게트,"4000원","2019-12-09",4181,https://m.place.naver.com/place/1972722242,화요일 11:00 - 20:00|수요일 11:00 - 20:00|목요일 11:00 - 20:00|금요일 11:00 - 20:00|토요일 11:00 - 20:00,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181102_58%2F1541142784355okRBn_JPEG%2F7XPgQRin-KLRaOi9T0iEMMWI.jpeg.jpg
빵이야기,서울 종로구 창신길 52,"11","11110",127.010714,37.573948,서울,"","","","","2019-12-09",4182,https://m.place.naver.com/place/1929230170,"",,nosearch
묘한빵집,서울 종로구 창의문로 133 1층,"11","11110",126.96572,37.592412,서울,"","02-391-5170",베이컨에삐,"2500원","2019-12-09",4183,https://m.place.naver.com/restaurant/1615875960,월요일 11:00 - 20:00 준비된 빵 소진시 마감합니다!!|화요일 11:00 - 20:00 준비된 빵 소진시 마감합니다!!|수요일 휴무|목요일 휴무|금요일 11:00 - 20:00 준비된 빵 소진시 마감합니다!!|토요일 11:00 - 20:00 준비된 빵 소진시 마감합니다!!|일요일 11:00 - 20:00 준비된 빵 소진시 마감합니다!!,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200330_183%2F15855720685692t2tJ_JPEG%2FRNZbGCLInNQNbUvPlpmrkGlA.jpeg.jpg
베이크스토리,서울 종로구 통일로 126 서대문역,"11","11110",126.966542,37.566533,서울,"","","","","2019-12-09",4184,"","",,
장화신은젖소,서울 종로구 팔판길 37,"11","11110",126.981207,37.5835,서울,http://www.instagram.com/milkcowinboots,"02-735-7111",플레인 식빵,"4000원","2019-12-09",4185,https://m.place.naver.com/restaurant/36689262,"모닝와이드 6470회, 17.01.05. 식빵|파워매거진 253회, 16.02.19. 식빵|2TV아침 263회, 16.01.04. 수제식빵",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160727_264%2F1469585703511rjVPH_PNG%2F176677514478861_1.png
몽모랑시제과점,서울 종로구 평창11길 12,"11","11110",126.966621,37.606638,서울,"","02-379-0408",호밀브레드,"4800원","2019-12-09",4186,https://m.place.naver.com/restaurant/32839656,매일 10:00 - 22:00 연중무휴,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDA5MjRfMTA0%2FMDAxNjAwOTA3MjkzNTAz.jzzGDOX91rywPjaodwn-_h99v-26_fhOOtu2zAGDKQYg.i1Edz2OIXPQlYnXcw7nbUVpcSv37jXezDXT2_1InTMUg.JPEG.skcyxl23%2F20200905_091436.jpg
에크루,서울 종로구 평창길 2 에크루빵,"11","11110",126.965182,37.605076,서울,https://instagram.com/ecru_b_,"02-394-0600",소보로빵,"1700원","2019-12-09",4187,https://m.place.naver.com/place/1077661779,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191020_259%2F1571558011387hKmVx_JPEG%2FchmGth6LLVuklYXe3AO93-8K.jpeg.jpg
효모이야기,서울 종로구 평창문화로 75,"11","11110",126.969213,37.606805,서울,"","02-395-0404",쌀앙금빵,"1400원","2019-12-09",4188,https://m.place.naver.com/restaurant/32873371,매일 09:00 - 21:30 수요일 휴무,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDAzMjRfMTg5%2FMDAxNTg1MDIyNDE5NTQ2.GtLYBv2VSOr4dTR4Zbqe8_MVnKR_cpWVIPeGD6A9_Nwg.I2xSFc-0oWvP9v80t3uMFzrqcaXXsScQb_UxgdMsDycg.JPEG.pd-74%2FIMG_6612.
효자베이커리,서울 종로구 필운대로 54,"11","11110",126.968664,37.58095,서울,"","02-736-7629",경주빵,"4500원","2019-12-09",4189,https://m.place.naver.com/restaurant/17898357,"매일 08:00 - 21:30 월요일만 쉽니다|2TV아침 144회, 15.07.21.|생생정보통 741회, 13.10.30. 빵|생활의달인 327회, 12.03.12. 빵",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151104_99%2F1446623078021oqor4_JPEG%2F167054567456654_0.jpg
옥인동빵집,서울 종로구 필운대로 55-1,"11","11110",126.968413,37.581038,서울,http://www.instagram.com/ogindong94,"010-4052-4678",생크림빵,"","2019-12-09",4190,https://m.place.naver.com/place/1564472424,매일 12:00 - 21:00 매주 목요일 휴무,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190330_178%2F1553920507499bdaRp_JPEG%2FE9WeMuZzL9u71rxzxORJkoeC.jpg
NeMO,서울 중구 남대문로 16,"11","11140",126.977523,37.560645,서울,http://네모식빵.com,"02-2619-5149",네모식빵 플레인,"2900원","2019-12-09",4191,"","",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210218_274%2F16136374600235ouil_JPEG%2FQY_Cm-IPXcf_C-gEbptpf1kf.JPG.jpg
퀸즈베이커리,서울 중구 남대문로 30 1층 퀸즈베이커리,"11","11140",126.97906,37.560839,서울,"","02-757-6543",크랩 베이컨,"3800원","2019-12-09",4192,https://m.place.naver.com/place/1929748641,매일 08:00 - 22:00|일요일 휴무,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190314_186%2F1552491915682nfrk6_JPEG%2F3MB2ntYeWi9ChVhTaFyfrcIL.jpg
융태행제과점,서울 중구 남대문로1길 26-9,"11","11140",126.977896,37.562351,서울,"","02-752-8531","","","2019-12-09",4193,https://m.place.naver.com/restaurant/18020050,매일 09:30 - 20:00 일요일 휴무,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDEyMjZfMTc2%2FMDAxNjA4OTkxMzc5MzY5.hpd-F0MwT9-jPlGtBQnliuLo-PPRreKNH8DyoQtdYV4g.uFjiwdP-C3XtjdDdTE2NiGumF8oZuyzo8ZbdBmDygHEg.JPEG.keepdmz%2FIMG_7111.jpg
